transaction_id,transaction_date,transaction_type,product_code,warehouse,quantity,unit_price
PUR-2026-02-01-MCB-004-PIT,2026-02-01,purchase,MCB-004,Pittsburgh,126,12.11
SAL-2026-02-01-MCB-005-CHI,2026-02-01,sale,MCB-005,Chicago,161,12.46
PUR-2026-02-01-MCB-005-CHI,2026-02-01,purchase,MCB-005,Chicago,152,12.46
SAL-2026-02-01-MCB-005-HOU,2026-02-01,sale,MCB-005,Houston,160,12.46
PUR-2026-02-01-MCB-005-HOU,2026-02-01,purchase,MCB-005,Houston,165,12.46
SAL-2026-02-01-MCB-005-PIT,2026-02-01,sale,MCB-005,Pittsburgh,98,12.46
PUR-2026-02-01-MCB-005-PIT,2026-02-01,purchase,MCB-005,Pittsburgh,105,12.46
SAL-2026-02-01-HAB-001-CHI,2026-02-01,sale,HAB-001,Chicago,157,9.1
PUR-2026-02-01-HAB-001-CHI,2026-02-01,purchase,HAB-001,Chicago,217,9.1
SAL-2026-02-01-HAB-001-HOU,2026-02-01,sale,HAB-001,Houston,143,9.1
PUR-2026-02-01-HAB-001-HOU,2026-02-01,purchase,HAB-001,Houston,131,9.1
SAL-2026-02-01-HAB-001-PIT,2026-02-01,sale,HAB-001,Pittsburgh,91,9.1
PUR-2026-02-01-HAB-001-PIT,2026-02-01,purchase,HAB-001,Pittsburgh,93,9.1
SAL-2026-02-01-HAB-002-CHI,2026-02-01,sale,HAB-002,Chicago,134,8.92
PUR-2026-02-01-HAB-002-CHI,2026-02-01,purchase,HAB-002,Chicago,134,8.92
SAL-2026-02-01-HAB-002-HOU,2026-02-01,sale,HAB-002,Houston,102,8.92
PUR-2026-02-01-HAB-002-HOU,2026-02-01,purchase,HAB-002,Houston,102,8.92
SAL-2026-02-01-HAB-002-PIT,2026-02-01,sale,HAB-002,Pittsburgh,74,8.92
PUR-2026-02-01-HAB-002-PIT,2026-02-01,purchase,HAB-002,Pittsburgh,81,8.92
SAL-2026-02-01-HAB-003-CHI,2026-02-01,sale,HAB-003,Chicago,161,6.1
PUR-2026-02-01-HAB-003-CHI,2026-02-01,purchase,HAB-003,Chicago,129,6.1
SAL-2026-02-01-HAB-003-HOU,2026-02-01,sale,HAB-003,Houston,102,6.1
PUR-2026-02-01-HAB-003-HOU,2026-02-01,purchase,HAB-003,Houston,135,6.1
SAL-2026-02-01-HAB-003-PIT,2026-02-01,sale,HAB-003,Pittsburgh,83,6.1
PUR-2026-02-01-HAB-003-PIT,2026-02-01,purchase,HAB-003,Pittsburgh,100,6.1
SAL-2026-02-01-HAB-004-CHI,2026-02-01,sale,HAB-004,Chicago,143,8.31
PUR-2026-02-01-HAB-004-CHI,2026-02-01,purchase,HAB-004,Chicago,159,8.31
SAL-2026-02-01-HAB-004-HOU,2026-02-01,sale,HAB-004,Houston,103,8.31
PUR-2026-02-01-HAB-004-HOU,2026-02-01,purchase,HAB-004,Houston,114,8.31
SAL-2026-02-01-HAB-004-PIT,2026-02-01,sale,HAB-004,Pittsburgh,86,8.31
PUR-2026-02-01-HAB-004-PIT,2026-02-01,purchase,HAB-004,Pittsburgh,69,8.31
SAL-2026-02-01-HAB-005-CHI,2026-02-01,sale,HAB-005,Chicago,102,7.4
PUR-2026-02-01-HAB-005-CHI,2026-02-01,purchase,HAB-005,Chicago,92,7.4
SAL-2026-02-01-HAB-005-HOU,2026-02-01,sale,HAB-005,Houston,84,7.4
PUR-2026-02-01-HAB-005-HOU,2026-02-01,purchase,HAB-005,Houston,93,7.4
SAL-2026-02-01-HAB-005-PIT,2026-02-01,sale,HAB-005,Pittsburgh,68,7.4
PUR-2026-02-01-HAB-005-PIT,2026-02-01,purchase,HAB-005,Pittsburgh,48,7.4
SAL-2026-02-01-CAS-001-CHI,2026-02-01,sale,CAS-001,Chicago,32,1238.72
PUR-2026-02-01-CAS-001-CHI,2026-02-01,purchase,CAS-001,Chicago,27,1238.72
SAL-2026-02-01-CAS-001-HOU,2026-02-01,sale,CAS-001,Houston,27,1238.72
PUR-2026-02-01-CAS-001-HOU,2026-02-01,purchase,CAS-001,Houston,23,1238.72
SAL-2026-02-01-CAS-001-PIT,2026-02-01,sale,CAS-001,Pittsburgh,18,1238.72
PUR-2026-02-01-CAS-001-PIT,2026-02-01,purchase,CAS-001,Pittsburgh,17,1238.72
SAL-2026-02-01-CAS-002-CHI,2026-02-01,sale,CAS-002,Chicago,21,1129.98
PUR-2026-02-01-CAS-002-CHI,2026-02-01,purchase,CAS-002,Chicago,22,1129.98
SAL-2026-02-01-CAS-002-HOU,2026-02-01,sale,CAS-002,Houston,18,1129.98
PUR-2026-02-01-CAS-002-HOU,2026-02-01,purchase,CAS-002,Houston,17,1129.98
SAL-2026-02-01-CAS-002-PIT,2026-02-01,sale,CAS-002,Pittsburgh,17,1129.98
PUR-2026-02-01-CAS-002-PIT,2026-02-01,purchase,CAS-002,Pittsburgh,12,1129.98
SAL-2026-02-01-CAS-003-CHI,2026-02-01,sale,CAS-003,Chicago,21,1201.89
PUR-2026-02-01-CAS-003-CHI,2026-02-01,purchase,CAS-003,Chicago,17,1201.89
SAL-2026-02-01-CAS-003-HOU,2026-02-01,sale,CAS-003,Houston,14,1201.89
PUR-2026-02-01-CAS-003-HOU,2026-02-01,purchase,CAS-003,Houston,17,1201.89
SAL-2026-02-01-CAS-003-PIT,2026-02-01,sale,CAS-003,Pittsburgh,10,1201.89
PUR-2026-02-01-CAS-003-PIT,2026-02-01,purchase,CAS-003,Pittsburgh,13,1201.89
SAL-2026-02-01-CAS-004-CHI,2026-02-01,sale,CAS-004,Chicago,42,820.97
PUR-2026-02-01-CAS-004-CHI,2026-02-01,purchase,CAS-004,Chicago,41,820.97
SAL-2026-02-01-CAS-004-HOU,2026-02-01,sale,CAS-004,Houston,30,820.97
PUR-2026-02-01-CAS-004-HOU,2026-02-01,purchase,CAS-004,Houston,29,820.97
SAL-2026-02-01-CAS-004-PIT,2026-02-01,sale,CAS-004,Pittsburgh,24,820.97
PUR-2026-02-01-CAS-004-PIT,2026-02-01,purchase,CAS-004,Pittsburgh,21,820.97
SAL-2026-02-01-CAS-005-CHI,2026-02-01,sale,CAS-005,Chicago,18,1039.4
PUR-2026-02-01-CAS-005-CHI,2026-02-01,purchase,CAS-005,Chicago,22,1039.4
SAL-2026-02-01-CAS-005-HOU,2026-02-01,sale,CAS-005,Houston,16,1039.4
PUR-2026-02-01-CAS-005-HOU,2026-02-01,purchase,CAS-005,Houston,15,1039.4
SAL-2026-02-01-CAS-005-PIT,2026-02-01,sale,CAS-005,Pittsburgh,14,1039.4
PUR-2026-02-01-CAS-005-PIT,2026-02-01,purchase,CAS-005,Pittsburgh,13,1039.4
SAL-2026-02-01-SIB-001-CHI,2026-02-01,sale,SIB-001,Chicago,70,7.47
PUR-2026-02-01-SIB-001-CHI,2026-02-01,purchase,SIB-001,Chicago,91,7.47
SAL-2026-02-01-SIB-001-HOU,2026-02-01,sale,SIB-001,Houston,58,7.47
PUR-2026-02-01-SIB-001-HOU,2026-02-01,purchase,SIB-001,Houston,82,7.47
SAL-2026-02-01-SIB-001-PIT,2026-02-01,sale,SIB-001,Pittsburgh,46,7.47
PUR-2026-02-01-SIB-001-PIT,2026-02-01,purchase,SIB-001,Pittsburgh,62,7.47
SAL-2026-02-01-SIB-002-CHI,2026-02-01,sale,SIB-002,Chicago,165,6.57
PUR-2026-02-01-SIB-002-CHI,2026-02-01,purchase,SIB-002,Chicago,177,6.57
SAL-2026-02-01-SIB-002-HOU,2026-02-01,sale,SIB-002,Houston,94,6.57
PUR-2026-02-01-SIB-002-HOU,2026-02-01,purchase,SIB-002,Houston,134,6.57
SAL-2026-02-01-SIB-002-PIT,2026-02-01,sale,SIB-002,Pittsburgh,95,6.57
PUR-2026-02-01-SIB-002-PIT,2026-02-01,purchase,SIB-002,Pittsburgh,93,6.57
SAL-2026-02-01-SIB-003-CHI,2026-02-01,sale,SIB-003,Chicago,103,8.35
PUR-2026-02-01-SIB-003-CHI,2026-02-01,purchase,SIB-003,Chicago,115,8.35
SAL-2026-02-01-SIB-003-HOU,2026-02-01,sale,SIB-003,Houston,91,8.35
PUR-2026-02-01-SIB-003-HOU,2026-02-01,purchase,SIB-003,Houston,83,8.35
SAL-2026-02-01-SIB-003-PIT,2026-02-01,sale,SIB-003,Pittsburgh,68,8.35
PUR-2026-02-01-SIB-003-PIT,2026-02-01,purchase,SIB-003,Pittsburgh,47,8.35
SAL-2026-02-01-SIB-004-CHI,2026-02-01,sale,SIB-004,Chicago,162,7.16
PUR-2026-02-01-SIB-004-CHI,2026-02-01,purchase,SIB-004,Chicago,109,7.16
SAL-2026-02-01-SIB-004-HOU,2026-02-01,sale,SIB-004,Houston,125,7.16
PUR-2026-02-01-SIB-004-HOU,2026-02-01,purchase,SIB-004,Houston,130,7.16
SAL-2026-02-01-SIB-004-PIT,2026-02-01,sale,SIB-004,Pittsburgh,87,7.16
PUR-2026-02-01-SIB-004-PIT,2026-02-01,purchase,SIB-004,Pittsburgh,75,7.16
SAL-2026-02-01-SIB-005-CHI,2026-02-01,sale,SIB-005,Chicago,115,5.98
PUR-2026-02-01-SIB-005-CHI,2026-02-01,purchase,SIB-005,Chicago,135,5.98
SAL-2026-02-01-SIB-005-HOU,2026-02-01,sale,SIB-005,Houston,87,5.98
PUR-2026-02-01-SIB-005-HOU,2026-02-01,purchase,SIB-005,Houston,110,5.98
SAL-2026-02-01-SIB-005-PIT,2026-02-01,sale,SIB-005,Pittsburgh,64,5.98
PUR-2026-02-01-SIB-005-PIT,2026-02-01,purchase,SIB-005,Pittsburgh,62,5.98
SAL-2026-02-01-MOR-001-CHI,2026-02-01,sale,MOR-001,Chicago,13,815.21
PUR-2026-02-01-MOR-001-CHI,2026-02-01,purchase,MOR-001,Chicago,13,815.21
SAL-2026-02-01-MOR-001-HOU,2026-02-01,sale,MOR-001,Houston,9,815.21
PUR-2026-02-01-MOR-001-HOU,2026-02-01,purchase,MOR-001,Houston,10,815.21
SAL-2026-02-01-MOR-001-PIT,2026-02-01,sale,MOR-001,Pittsburgh,8,815.21
PUR-2026-02-01-MOR-001-PIT,2026-02-01,purchase,MOR-001,Pittsburgh,10,815.21
SAL-2026-02-01-MOR-002-CHI,2026-02-01,sale,MOR-002,Chicago,28,836.57
PUR-2026-02-01-MOR-002-CHI,2026-02-01,purchase,MOR-002,Chicago,24,836.57
SAL-2026-02-01-MOR-002-HOU,2026-02-01,sale,MOR-002,Houston,26,836.57
PUR-2026-02-01-MOR-002-HOU,2026-02-01,purchase,MOR-002,Houston,30,836.57
SAL-2026-02-01-MOR-002-PIT,2026-02-01,sale,MOR-002,Pittsburgh,21,836.57
PUR-2026-02-01-MOR-002-PIT,2026-02-01,purchase,MOR-002,Pittsburgh,23,836.57
SAL-2026-02-01-MOR-003-CHI,2026-02-01,sale,MOR-003,Chicago,25,549.69
PUR-2026-02-01-MOR-003-CHI,2026-02-01,purchase,MOR-003,Chicago,23,549.69
SAL-2026-02-01-MOR-003-HOU,2026-02-01,sale,MOR-003,Houston,20,549.69
PUR-2026-02-01-MOR-003-HOU,2026-02-01,purchase,MOR-003,Houston,22,549.69
SAL-2026-02-01-MOR-003-PIT,2026-02-01,sale,MOR-003,Pittsburgh,15,549.69
PUR-2026-02-01-MOR-003-PIT,2026-02-01,purchase,MOR-003,Pittsburgh,12,549.69
SAL-2026-02-01-MOR-004-CHI,2026-02-01,sale,MOR-004,Chicago,18,611.7
PUR-2026-02-01-MOR-004-CHI,2026-02-01,purchase,MOR-004,Chicago,18,611.7
SAL-2026-02-01-MOR-004-HOU,2026-02-01,sale,MOR-004,Houston,14,611.7
PUR-2026-02-01-MOR-004-HOU,2026-02-01,purchase,MOR-004,Houston,12,611.7
SAL-2026-02-01-MOR-004-PIT,2026-02-01,sale,MOR-004,Pittsburgh,11,611.7
PUR-2026-02-01-MOR-004-PIT,2026-02-01,purchase,MOR-004,Pittsburgh,12,611.7
SAL-2026-02-01-MOR-005-CHI,2026-02-01,sale,MOR-005,Chicago,12,806.99
PUR-2026-02-01-MOR-005-CHI,2026-02-01,purchase,MOR-005,Chicago,11,806.99
SAL-2026-02-01-MOR-005-HOU,2026-02-01,sale,MOR-005,Houston,11,806.99
PUR-2026-02-01-MOR-005-HOU,2026-02-01,purchase,MOR-005,Houston,10,806.99
SAL-2026-02-01-MOR-005-PIT,2026-02-01,sale,MOR-005,Pittsburgh,8,806.99
PUR-2026-02-01-MOR-005-PIT,2026-02-01,purchase,MOR-005,Pittsburgh,7,806.99
SAL-2026-02-01-INS-001-CHI,2026-02-01,sale,INS-001,Chicago,104,8.01
PUR-2026-02-01-INS-001-CHI,2026-02-01,purchase,INS-001,Chicago,124,8.01
SAL-2026-02-01-INS-001-HOU,2026-02-01,sale,INS-001,Houston,71,8.01
PUR-2026-02-01-INS-001-HOU,2026-02-01,purchase,INS-001,Houston,97,8.01
SAL-2026-02-01-INS-001-PIT,2026-02-01,sale,INS-001,Pittsburgh,69,8.01
PUR-2026-02-01-INS-001-PIT,2026-02-01,purchase,INS-001,Pittsburgh,64,8.01
SAL-2026-02-01-INS-002-CHI,2026-02-01,sale,INS-002,Chicago,97,15.77
PUR-2026-02-01-INS-002-CHI,2026-02-01,purchase,INS-002,Chicago,80,15.77
SAL-2026-02-01-INS-002-HOU,2026-02-01,sale,INS-002,Houston,86,15.77
PUR-2026-02-01-INS-002-HOU,2026-02-01,purchase,INS-002,Houston,87,15.77
SAL-2026-02-01-INS-002-PIT,2026-02-01,sale,INS-002,Pittsburgh,62,15.77
PUR-2026-02-01-INS-002-PIT,2026-02-01,purchase,INS-002,Pittsburgh,54,15.77
SAL-2026-02-01-INS-003-CHI,2026-02-01,sale,INS-003,Chicago,93,7.69
PUR-2026-02-01-INS-003-CHI,2026-02-01,purchase,INS-003,Chicago,104,7.69
SAL-2026-02-01-INS-003-HOU,2026-02-01,sale,INS-003,Houston,62,7.69
PUR-2026-02-01-INS-003-HOU,2026-02-01,purchase,INS-003,Houston,60,7.69
SAL-2026-02-01-INS-003-PIT,2026-02-01,sale,INS-003,Pittsburgh,41,7.69
PUR-2026-02-01-INS-003-PIT,2026-02-01,purchase,INS-003,Pittsburgh,60,7.69
SAL-2026-02-01-INS-004-CHI,2026-02-01,sale,INS-004,Chicago,80,18.22
PUR-2026-02-01-INS-004-CHI,2026-02-01,purchase,INS-004,Chicago,78,18.22
SAL-2026-02-01-INS-004-HOU,2026-02-01,sale,INS-004,Houston,70,18.22
PUR-2026-02-01-INS-004-HOU,2026-02-01,purchase,INS-004,Houston,81,18.22
SAL-2026-02-01-INS-004-PIT,2026-02-01,sale,INS-004,Pittsburgh,61,18.22
PUR-2026-02-01-INS-004-PIT,2026-02-01,purchase,INS-004,Pittsburgh,51,18.22
SAL-2026-02-01-INS-005-CHI,2026-02-01,sale,INS-005,Chicago,55,14.17
PUR-2026-02-01-INS-005-CHI,2026-02-01,purchase,INS-005,Chicago,63,14.17
SAL-2026-02-01-INS-005-HOU,2026-02-01,sale,INS-005,Houston,42,14.17
PUR-2026-02-01-INS-005-HOU,2026-02-01,purchase,INS-005,Houston,43,14.17
SAL-2026-02-01-INS-005-PIT,2026-02-01,sale,INS-005,Pittsburgh,31,14.17
PUR-2026-02-01-INS-005-PIT,2026-02-01,purchase,INS-005,Pittsburgh,28,14.17
SAL-2026-03-01-MCB-001-CHI,2026-03-01,sale,MCB-001,Chicago,199,11.82
PUR-2026-03-01-MCB-001-CHI,2026-03-01,purchase,MCB-001,Chicago,197,11.82
SAL-2026-03-01-MCB-001-HOU,2026-03-01,sale,MCB-001,Houston,136,11.82
PUR-2026-03-01-MCB-001-HOU,2026-03-01,purchase,MCB-001,Houston,153,11.82
SAL-2026-03-01-MCB-001-PIT,2026-03-01,sale,MCB-001,Pittsburgh,121,11.82
PUR-2026-03-01-MCB-001-PIT,2026-03-01,purchase,MCB-001,Pittsburgh,87,11.82
SAL-2026-03-01-MCB-002-CHI,2026-03-01,sale,MCB-002,Chicago,223,10.69
PUR-2026-03-01-MCB-002-CHI,2026-03-01,purchase,MCB-002,Chicago,225,10.69
SAL-2026-03-01-MCB-002-HOU,2026-03-01,sale,MCB-002,Houston,157,10.69
PUR-2026-03-01-MCB-002-HOU,2026-03-01,purchase,MCB-002,Houston,149,10.69
SAL-2026-03-01-MCB-002-PIT,2026-03-01,sale,MCB-002,Pittsburgh,136,10.69
PUR-2026-03-01-MCB-002-PIT,2026-03-01,purchase,MCB-002,Pittsburgh,179,10.69
SAL-2026-03-01-MCB-003-CHI,2026-03-01,sale,MCB-003,Chicago,156,10.72
PUR-2026-03-01-MCB-003-CHI,2026-03-01,purchase,MCB-003,Chicago,169,10.72
SAL-2026-03-01-MCB-003-HOU,2026-03-01,sale,MCB-003,Houston,146,10.72
PUR-2026-03-01-MCB-003-HOU,2026-03-01,purchase,MCB-003,Houston,103,10.72
SAL-2026-03-01-MCB-003-PIT,2026-03-01,sale,MCB-003,Pittsburgh,113,10.72
PUR-2026-03-01-MCB-003-PIT,2026-03-01,purchase,MCB-003,Pittsburgh,80,10.72
SAL-2026-03-01-MCB-004-CHI,2026-03-01,sale,MCB-004,Chicago,198,12.11
PUR-2026-03-01-MCB-004-CHI,2026-03-01,purchase,MCB-004,Chicago,224,12.11
SAL-2026-03-01-MCB-004-HOU,2026-03-01,sale,MCB-004,Houston,132,12.11
PUR-2026-03-01-MCB-004-HOU,2026-03-01,purchase,MCB-004,Houston,140,12.11
SAL-2026-03-01-MCB-004-PIT,2026-03-01,sale,MCB-004,Pittsburgh,116,12.11
PUR-2026-03-01-MCB-004-PIT,2026-03-01,purchase,MCB-004,Pittsburgh,102,12.11
SAL-2026-03-01-MCB-005-CHI,2026-03-01,sale,MCB-005,Chicago,188,12.46
PUR-2026-03-01-MCB-005-CHI,2026-03-01,purchase,MCB-005,Chicago,185,12.46
SAL-2026-03-01-MCB-005-HOU,2026-03-01,sale,MCB-005,Houston,129,12.46
PUR-2026-03-01-MCB-005-HOU,2026-03-01,purchase,MCB-005,Houston,154,12.46
SAL-2026-03-01-MCB-005-PIT,2026-03-01,sale,MCB-005,Pittsburgh,105,12.46
PUR-2026-03-01-MCB-005-PIT,2026-03-01,purchase,MCB-005,Pittsburgh,136,12.46
SAL-2026-03-01-HAB-001-CHI,2026-03-01,sale,HAB-001,Chicago,158,9.1
PUR-2026-03-01-HAB-001-CHI,2026-03-01,purchase,HAB-001,Chicago,167,9.1
SAL-2026-03-01-HAB-001-HOU,2026-03-01,sale,HAB-001,Houston,127,9.1
PUR-2026-03-01-HAB-001-HOU,2026-03-01,purchase,HAB-001,Houston,131,9.1
SAL-2026-03-01-HAB-001-PIT,2026-03-01,sale,HAB-001,Pittsburgh,96,9.1
PUR-2026-03-01-HAB-001-PIT,2026-03-01,purchase,HAB-001,Pittsburgh,114,9.1
SAL-2026-03-01-HAB-002-CHI,2026-03-01,sale,HAB-002,Chicago,118,8.92
PUR-2026-03-01-HAB-002-CHI,2026-03-01,purchase,HAB-002,Chicago,109,8.92
SAL-2026-03-01-HAB-002-HOU,2026-03-01,sale,HAB-002,Houston,107,8.92
PUR-2026-03-01-HAB-002-HOU,2026-03-01,purchase,HAB-002,Houston,95,8.92
SAL-2026-03-01-HAB-002-PIT,2026-03-01,sale,HAB-002,Pittsburgh,67,8.92
PUR-2026-03-01-HAB-002-PIT,2026-03-01,purchase,HAB-002,Pittsburgh,72,8.92
SAL-2026-03-01-HAB-003-CHI,2026-03-01,sale,HAB-003,Chicago,137,6.1
PUR-2026-03-01-HAB-003-CHI,2026-03-01,purchase,HAB-003,Chicago,187,6.1
SAL-2026-03-01-HAB-003-HOU,2026-03-01,sale,HAB-003,Houston,117,6.1
PUR-2026-03-01-HAB-003-HOU,2026-03-01,purchase,HAB-003,Houston,149,6.1
SAL-2026-03-01-HAB-003-PIT,2026-03-01,sale,HAB-003,Pittsburgh,104,6.1
PUR-2026-03-01-HAB-003-PIT,2026-03-01,purchase,HAB-003,Pittsburgh,76,6.1
SAL-2026-03-01-HAB-004-CHI,2026-03-01,sale,HAB-004,Chicago,127,8.31
PUR-2026-03-01-HAB-004-CHI,2026-03-01,purchase,HAB-004,Chicago,148,8.31
SAL-2026-03-01-HAB-004-HOU,2026-03-01,sale,HAB-004,Houston,108,8.31
PUR-2026-03-01-HAB-004-HOU,2026-03-01,purchase,HAB-004,Houston,103,8.31
SAL-2026-03-01-HAB-004-PIT,2026-03-01,sale,HAB-004,Pittsburgh,77,8.31
PUR-2026-03-01-HAB-004-PIT,2026-03-01,purchase,HAB-004,Pittsburgh,68,8.31
SAL-2026-03-01-HAB-005-CHI,2026-03-01,sale,HAB-005,Chicago,91,7.4
PUR-2026-03-01-HAB-005-CHI,2026-03-01,purchase,HAB-005,Chicago,126,7.4
SAL-2026-03-01-HAB-005-HOU,2026-03-01,sale,HAB-005,Houston,100,7.4
PUR-2026-03-01-HAB-005-HOU,2026-03-01,purchase,HAB-005,Houston,99,7.4
SAL-2026-03-01-HAB-005-PIT,2026-03-01,sale,HAB-005,Pittsburgh,73,7.4
PUR-2026-03-01-HAB-005-PIT,2026-03-01,purchase,HAB-005,Pittsburgh,52,7.4
SAL-2026-03-01-CAS-001-CHI,2026-03-01,sale,CAS-001,Chicago,31,1238.72
PUR-2026-03-01-CAS-001-CHI,2026-03-01,purchase,CAS-001,Chicago,29,1238.72
SAL-2026-03-01-CAS-001-HOU,2026-03-01,sale,CAS-001,Houston,22,1238.72
PUR-2026-03-01-CAS-001-HOU,2026-03-01,purchase,CAS-001,Houston,25,1238.72
SAL-2026-03-01-CAS-001-PIT,2026-03-01,sale,CAS-001,Pittsburgh,16,1238.72
PUR-2026-03-01-CAS-001-PIT,2026-03-01,purchase,CAS-001,Pittsburgh,19,1238.72
SAL-2026-03-01-CAS-002-CHI,2026-03-01,sale,CAS-002,Chicago,31,1129.98
PUR-2026-03-01-CAS-002-CHI,2026-03-01,purchase,CAS-002,Chicago,21,1129.98
SAL-2026-03-01-CAS-002-HOU,2026-03-01,sale,CAS-002,Houston,24,1129.98
PUR-2026-03-01-CAS-002-HOU,2026-03-01,purchase,CAS-002,Houston,25,1129.98
SAL-2026-03-01-CAS-002-PIT,2026-03-01,sale,CAS-002,Pittsburgh,17,1129.98
PUR-2026-03-01-CAS-002-PIT,2026-03-01,purchase,CAS-002,Pittsburgh,13,1129.98
SAL-2026-03-01-CAS-003-CHI,2026-03-01,sale,CAS-003,Chicago,23,1201.89
PUR-2026-03-01-CAS-003-CHI,2026-03-01,purchase,CAS-003,Chicago,22,1201.89
SAL-2026-03-01-CAS-003-HOU,2026-03-01,sale,CAS-003,Houston,18,1201.89
PUR-2026-03-01-CAS-003-HOU,2026-03-01,purchase,CAS-003,Houston,15,1201.89
SAL-2026-03-01-CAS-003-PIT,2026-03-01,sale,CAS-003,Pittsburgh,12,1201.89
PUR-2026-03-01-CAS-003-PIT,2026-03-01,purchase,CAS-003,Pittsburgh,10,1201.89
SAL-2026-03-01-CAS-004-CHI,2026-03-01,sale,CAS-004,Chicago,35,820.97
PUR-2026-03-01-CAS-004-CHI,2026-03-01,purchase,CAS-004,Chicago,38,820.97
SAL-2026-03-01-CAS-004-HOU,2026-03-01,sale,CAS-004,Houston,29,820.97
PUR-2026-03-01-CAS-004-HOU,2026-03-01,purchase,CAS-004,Houston,36,820.97
SAL-2026-03-01-CAS-004-PIT,2026-03-01,sale,CAS-004,Pittsburgh,20,820.97
PUR-2026-03-01-CAS-004-PIT,2026-03-01,purchase,CAS-004,Pittsburgh,28,820.97
SAL-2026-03-01-CAS-005-CHI,2026-03-01,sale,CAS-005,Chicago,26,1039.4
PUR-2026-03-01-CAS-005-CHI,2026-03-01,purchase,CAS-005,Chicago,24,1039.4
SAL-2026-03-01-CAS-005-HOU,2026-03-01,sale,CAS-005,Houston,19,1039.4
PUR-2026-03-01-CAS-005-HOU,2026-03-01,purchase,CAS-005,Houston,16,1039.4
SAL-2026-03-01-CAS-005-PIT,2026-03-01,sale,CAS-005,Pittsburgh,13,1039.4
PUR-2026-03-01-CAS-005-PIT,2026-03-01,purchase,CAS-005,Pittsburgh,12,1039.4
SAL-2026-03-01-SIB-001-CHI,2026-03-01,sale,SIB-001,Chicago,88,7.47
PUR-2026-03-01-SIB-001-CHI,2026-03-01,purchase,SIB-001,Chicago,80,7.47
SAL-2026-03-01-SIB-001-HOU,2026-03-01,sale,SIB-001,Houston,79,7.47
PUR-2026-03-01-SIB-001-HOU,2026-03-01,purchase,SIB-001,Houston,55,7.47
SAL-2026-03-01-SIB-001-PIT,2026-03-01,sale,SIB-001,Pittsburgh,49,7.47
PUR-2026-03-01-SIB-001-PIT,2026-03-01,purchase,SIB-001,Pittsburgh,49,7.47
SAL-2026-03-01-SIB-002-CHI,2026-03-01,sale,SIB-002,Chicago,174,6.57
PUR-2026-03-01-SIB-002-CHI,2026-03-01,purchase,SIB-002,Chicago,139,6.57
SAL-2026-03-01-SIB-002-HOU,2026-03-01,sale,SIB-002,Houston,138,6.57
PUR-2026-03-01-SIB-002-HOU,2026-03-01,purchase,SIB-002,Houston,99,6.57
SAL-2026-03-01-SIB-002-PIT,2026-03-01,sale,SIB-002,Pittsburgh,84,6.57
PUR-2026-03-01-SIB-002-PIT,2026-03-01,purchase,SIB-002,Pittsburgh,82,6.57
SAL-2026-03-01-SIB-003-CHI,2026-03-01,sale,SIB-003,Chicago,123,8.35
PUR-2026-03-01-SIB-003-CHI,2026-03-01,purchase,SIB-003,Chicago,100,8.35
SAL-2026-03-01-SIB-003-HOU,2026-03-01,sale,SIB-003,Houston,97,8.35
PUR-2026-03-01-SIB-003-HOU,2026-03-01,purchase,SIB-003,Houston,85,8.35
SAL-2026-03-01-SIB-003-PIT,2026-03-01,sale,SIB-003,Pittsburgh,73,8.35
PUR-2026-03-01-SIB-003-PIT,2026-03-01,purchase,SIB-003,Pittsburgh,51,8.35
SAL-2026-03-01-SIB-004-CHI,2026-03-01,sale,SIB-004,Chicago,158,7.16
PUR-2026-03-01-SIB-004-CHI,2026-03-01,purchase,SIB-004,Chicago,115,7.16
SAL-2026-03-01-SIB-004-HOU,2026-03-01,sale,SIB-004,Houston,130,7.16
PUR-2026-03-01-SIB-004-HOU,2026-03-01,purchase,SIB-004,Houston,92,7.16
SAL-2026-03-01-SIB-004-PIT,2026-03-01,sale,SIB-004,Pittsburgh,90,7.16
PUR-2026-03-01-SIB-004-PIT,2026-03-01,purchase,SIB-004,Pittsburgh,103,7.16
SAL-2026-03-01-SIB-005-CHI,2026-03-01,sale,SIB-005,Chicago,134,5.98
PUR-2026-03-01-SIB-005-CHI,2026-03-01,purchase,SIB-005,Chicago,157,5.98
SAL-2026-03-01-SIB-005-HOU,2026-03-01,sale,SIB-005,Houston,91,5.98
PUR-2026-03-01-SIB-005-HOU,2026-03-01,purchase,SIB-005,Houston,119,5.98
SAL-2026-03-01-SIB-005-PIT,2026-03-01,sale,SIB-005,Pittsburgh,70,5.98
PUR-2026-03-01-SIB-005-PIT,2026-03-01,purchase,SIB-005,Pittsburgh,88,5.98
SAL-2026-03-01-MOR-001-CHI,2026-03-01,sale,MOR-001,Chicago,14,815.21
PUR-2026-03-01-MOR-001-CHI,2026-03-01,purchase,MOR-001,Chicago,15,815.21
SAL-2026-03-01-MOR-001-HOU,2026-03-01,sale,MOR-001,Houston,14,815.21
PUR-2026-03-01-MOR-001-HOU,2026-03-01,purchase,MOR-001,Houston,13,815.21
SAL-2026-03-01-MOR-001-PIT,2026-03-01,sale,MOR-001,Pittsburgh,8,815.21
PUR-2026-03-01-MOR-001-PIT,2026-03-01,purchase,MOR-001,Pittsburgh,11,815.21
SAL-2026-03-01-MOR-002-CHI,2026-03-01,sale,MOR-002,Chicago,29,836.57
